Threads starting...
a[4973] = 1116 
a[4974] = 2752 
a[4312] = 1460 
a[4313] = 640 
a[4314] = 3244 
a[4315] = 2496 
a[4316] = 280 
a[4317] = 632 
a[4318] = 1128 
a[4319] = 2616 
a[4320] = 1944 
a[4321] = 892 
a[4322] = 3156 
a[4323] = 196 
a[4324] = 2344 
a[4325] = 1812 
a[4326] = 1184 
a[4327] = 2384 
a[4328] = 1296 
a[4329] = 2296 
a[4330] = 1476 
a[4331] = 3696 
a[4332] = 392 
a[4333] = 2836 
a[4334] = 2304 
a[4335] = 4004 
a[4336] = 2216 
a[4337] = 2172 
a[4338] = 3912 
a[4339] = 668 
a[4340] = 1004 
a[4341] = 1128 
a[4975] = 752 
a[4976] = 952 
a[4977] = 3608 
a[4978] = 264 
a[4979] = 2108 
a[4980] = 556 
a[4981] = 1328 
a[4982] = 2208 
a[4983] = 240 
a[4984] = 588 
a[4985] = 3228 
a[4986] = 1512 
a[4987] = 1336 
a[4988] = 3384 
a[4989] = 1096 
a[4990] = 2552 
a[4991] = 2752 
a[4992] = 3536 
a[4993] = 2872 
a[4994] = 1888 
a[4995] = 1036 
a[4996] = 2352 
a[4997] = 3220 
a[4998] = 2972 
a[4999] = 980 
a[5000] = 3276 
a[5001] = 3692 
a[5002] = 1164 
a[5003] = 3952 
a[5004] = 800 
a[5005] = 3908 
a[5006] = 696 
a[5007] = 3152 
a[5008] = 916 
a[5009] = 952 
a[4342] = 1028 
a[4343] = 2456 
a[4344] = 3168 
a[4345] = 268 
a[4346] = 2352 
a[4347] = 848 
a[4348] = 892 
a[4349] = 3472 
a[4350] = 3456 
a[4351] = 240 
a[4352] = 360 
a[4353] = 2604 
a[4354] = 1836 
a[4355] = 2696 
a[4356] = 408 
a[4357] = 3012 
a[4358] = 2480 
a[4359] = 1696 
a[4360] = 1300 
a[4361] = 3948 
a[4362] = 2796 
a[4363] = 1688 
a[4364] = 2780 
a[4365] = 2500 
a[4366] = 1684 
a[4367] = 2396 
a[4368] = 668 
a[4369] = 2996 
a[4370] = 3060 
a[4371] = 3072 
a[4372] = 1524 
a[5010] = 1256 
a[5011] = 1468 
a[5012] = 2272 
a[5013] = 864 
a[5014] = 3108 
a[5015] = 260 
a[5016] = 1496 
a[5017] = 616 
a[5018] = 1588 
a[5019] = 872 
a[5020] = 3112 
a[5021] = 132 
a[5022] = 3616 
a[5023] = 48 
a[5024] = 404 
a[5025] = 2904 
a[5026] = 1080 
a[5027] = 2752 
a[5028] = 2116 
a[5029] = 1452 
a[5030] = 1132 
a[5031] = 1388 
a[5032] = 2544 
a[5033] = 2288 
a[5034] = 2740 
a[5035] = 3340 
a[5036] = 3596 
a[5037] = 3428 
a[4373] = 1488 
a[4374] = 2928 
a[4375] = 684 
a[4376] = 3156 
a[4377] = 1276 
a[4378] = 1528 
a[4379] = 44 
a[4380] = 740 
a[4381] = 2384 
a[4382] = 1684 
a[4383] = 2500 
a[4384] = 2392 
a[4385] = 3512 
a[4386] = 2596 
a[4387] = 2792 
a[4388] = 2520 
a[4389] = 1072 
a[4390] = 1892 
a[4391] = 1220 
a[4392] = 1012 
a[4393] = 2088 
a[4394] = 308 
a[4395] = 3784 
a[4396] = 1988 
a[4397] = 3392 
a[4398] = 2176 
a[4399] = 56 
a[5038] = 3892 
a[5039] = 508 
a[5040] = 372 
a[5041] = 1140 
a[5042] = 3376 
a[5043] = 48 
a[5044] = 3408 
a[5045] = 3884 
a[5046] = 300 
a[5047] = 896 
a[5048] = 1900 
a[5049] = 3292 
a[5050] = 3168 
a[5051] = 1008 
a[5052] = 3416 
a[5053] = 188 
a[5054] = 1048 
a[5055] = 3816 
a[5056] = 3084 
a[5057] = 3528 
a[5058] = 3968 
a[5059] = 2604 
a[5060] = 2384 
a[5061] = 2500 
a[5062] = 1392 
a[5063] = 920 
a[5064] = 2192 
a[5065] = 124 
a[5066] = 252 
a[5067] = 1780 
a[5068] = 3544 
a[5069] = 140 
a[5070] = 3688 
a[5071] = 1316 
a[5072] = 2680 
a[4400] = 2384 
a[4401] = 2636 
a[4402] = 3120 
a[4403] = 3900 
a[4404] = 116 
a[4405] = 2044 
a[4406] = 1988 
a[4407] = 3268 
a[4408] = 3312 
a[4409] = 3508 
a[4410] = 712 
a[4411] = 1452 
a[4412] = 3292 
a[4413] = 3796 
a[4414] = 1356 
a[4415] = 1676 
a[4416] = 3300 
a[4417] = 3944 
a[4418] = 1872 
a[4419] = 3220 
a[4420] = 1008 
a[4421] = 3756 
a[4422] = 436 
a[4423] = 3424 
a[4424] = 3244 
a[4425] = 736 
a[4426] = 3200 
a[4427] = 1224 
a[5073] = 3056 
a[5074] = 1356 
a[5075] = 3488 
a[5076] = 2936 
a[5077] = 3060 
a[5078] = 376 
a[5079] = 828 
a[5080] = 2344 
a[5081] = 948 
a[5082] = 3236 
a[5083] = 1752 
a[5084] = 1128 
a[5085] = 280 
a[5086] = 2968 
a[5087] = 204 
a[5088] = 1208 
a[5089] = 336 
a[5090] = 208 
a[5091] = 3584 
a[5092] = 240 
a[5093] = 1592 
a[5094] = 500 
a[5095] = 2424 
a[5096] = 1708 
a[5097] = 744 
a[5098] = 196 
a[5099] = 2652 
a[5100] = 2284 
a[5101] = 3880 
a[5102] = 3964 
a[5103] = 2368 
a[5104] = 336 
a[5105] = 2720 
a[5106] = 1848 
a[5107] = 3264 
a[5108] = 1772 
a[5109] = 3628 
a[5110] = 1496 
a[5111] = 108 
a[5112] = 568 
a[5113] = 724 
a[5114] = 3264 
a[5115] = 1688 
a[5116] = 2404 
a[4428] = 124 
a[4429] = 2776 
a[4430] = 2684 
a[4431] = 3908 
a[4432] = 1404 
a[4433] = 1796 
a[4434] = 1208 
a[4435] = 2924 
a[4436] = 3832 
a[4437] = 3188 
a[4438] = 3592 
a[4439] = 544 
a[4440] = 96 
a[4441] = 1704 
a[4442] = 3400 
a[4443] = 3384 
a[4444] = 1492 
a[4445] = 748 
a[4446] = 1052 
a[4447] = 784 
a[4448] = 684 
a[4449] = 2916 
a[4450] = 4000 
a[4451] = 3096 
a[4452] = 72 
a[4453] = 1836 
a[4454] = 2512 
a[4455] = 716 
a[4456] = 2564 
a[4457] = 3112 
a[4458] = 3344 
a[4459] = 88 
a[4460] = 1884 
a[5117] = 3632 
a[5118] = 3292 
a[5119] = 3608 
a[5120] = 1372 
a[5121] = 904 
a[5122] = 3184 
a[5123] = 1604 
a[5124] = 2488 
a[5125] = 3676 
a[5126] = 1428 
a[5127] = 1600 
a[5128] = 1824 
a[5129] = 3024 
a[5130] = 1652 
a[5131] = 1508 
a[5132] = 304 
a[5133] = 1608 
a[5134] = 1276 
a[5135] = 636 
a[5136] = 1732 
a[5137] = 3120 
a[5138] = 1300 
a[5139] = 3496 
a[5140] = 148 
a[5141] = 196 
a[5142] = 1008 
a[5143] = 2116 
a[5144] = 916 
a[5145] = 1672 
a[5146] = 1204 
a[5147] = 3312 
a[5148] = 2704 
a[5149] = 1896 
a[5150] = 320 
a[5151] = 68 
a[5152] = 2792 
a[4461] = 2020 
a[4462] = 3988 
a[4463] = 688 
a[4464] = 3808 
a[4465] = 2600 
a[4466] = 1012 
a[4467] = 1044 
a[4468] = 1780 
a[4469] = 2004 
a[4470] = 2988 
a[4471] = 3280 
a[4472] = 3700 
a[4473] = 2380 
a[4474] = 2656 
a[4475] = 2592 
a[4476] = 528 
a[4477] = 1108 
a[4478] = 3372 
a[4479] = 2616 
a[4480] = 1428 
a[4481] = 772 
a[4482] = 1704 
a[4483] = 2900 
a[4484] = 2600 
a[4485] = 1616 
a[4486] = 3612 
a[4487] = 2564 
a[4488] = 720 
a[4489] = 2948 
a[4490] = 2648 
a[4491] = 4004 
a[4492] = 960 
a[4493] = 36 
a[4494] = 2096 
a[4495] = 2168 
a[4496] = 2628 
a[4497] = 3100 
a[4498] = 3204 
a[4499] = 1812 
a[4500] = 2508 
a[5153] = 3500 
a[5154] = 3072 
a[5155] = 1276 
a[5156] = 3168 
a[5157] = 492 
a[5158] = 276 
a[5159] = 2392 
a[5160] = 920 
a[5161] = 1920 
a[5162] = 3896 
a[5163] = 1216 
a[5164] = 932 
a[5165] = 1164 
a[5166] = 1844 
a[5167] = 2656 
a[5168] = 1684 
a[5169] = 548 
a[5170] = 3552 
a[5171] = 3232 
a[5172] = 736 
a[5173] = 1960 
a[5174] = 1340 
a[5175] = 3052 
a[5176] = 3624 
a[5177] = 2536 
a[5178] = 3768 
a[5179] = 2324 
a[5180] = 428 
a[5181] = 80 
a[5182] = 3792 
a[5183] = 3212 
a[5184] = 3572 
a[5185] = 2860 
a[5186] = 1888 
a[5187] = 144 
a[4501] = 3596 
a[4502] = 1084 
a[4503] = 2200 
a[4504] = 3376 
a[4505] = 1140 
a[4506] = 788 
a[4507] = 3900 
a[4508] = 2240 
a[4509] = 1560 
a[4510] = 2508 
a[4511] = 1068 
a[4512] = 3732 
a[4513] = 1612 
a[4514] = 3964 
a[4515] = 2324 
a[4516] = 628 
a[4517] = 3568 
a[4518] = 2288 
a[4519] = 2748 
a[4520] = 3916 
a[4521] = 2336 
a[4522] = 2748 
a[4523] = 868 
a[4524] = 2368 
a[4525] = 2244 
a[4526] = 436 
a[4527] = 2396 
a[4528] = 2744 
a[4529] = 1044 
a[4530] = 200 
a[4531] = 1244 
a[5188] = 752 
a[5189] = 2156 
a[5190] = 2528 
a[5191] = 1664 
a[5192] = 72 
a[5193] = 3824 
a[5194] = 284 
a[5195] = 2404 
a[5196] = 984 
a[5197] = 2120 
a[5198] = 2460 
a[5199] = 68 
a[5200] = 68 
a[5201] = 2004 
a[5202] = 3296 
a[5203] = 800 
a[5204] = 3960 
a[5205] = 628 
a[5206] = 3844 
a[5207] = 984 
a[5208] = 568 
a[5209] = 3604 
a[5210] = 3300 
a[5211] = 988 
a[5212] = 1088 
a[5213] = 496 
a[5214] = 1600 
a[5215] = 652 
a[5216] = 756 
a[5217] = 3484 
a[5218] = 2196 
a[5219] = 1500 
a[5220] = 3040 
a[5221] = 2128 
a[5222] = 568 
a[5223] = 512 
a[5224] = 1944 
a[4532] = 632 
a[4533] = 2684 
a[4534] = 3440 
a[4535] = 1408 
a[4536] = 3816 
a[4537] = 1628 
a[4538] = 1300 
a[4539] = 3460 
a[4540] = 3180 
a[4541] = 1208 
a[4542] = 520 
a[4543] = 2904 
a[4544] = 220 
a[4545] = 476 
a[4546] = 2628 
a[4547] = 840 
a[4548] = 36 
a[4549] = 2316 
a[4550] = 992 
a[4551] = 3944 
a[4552] = 648 
a[4553] = 3732 
a[4554] = 2212 
a[5225] = 844 
a[5226] = 2908 
a[5227] = 328 
a[5228] = 364 
a[5229] = 1360 
a[5230] = 392 
a[5231] = 428 
a[5232] = 768 
a[5233] = 1088 
a[5234] = 2628 
a[5235] = 2128 
a[5236] = 1708 
a[5237] = 3872 
a[5238] = 3104 
a[5239] = 2268 
a[5240] = 3472 
a[5241] = 3808 
a[5242] = 656 
a[5243] = 552 
a[5244] = 296 
a[5245] = 3660 
a[5246] = 2604 
a[5247] = 2452 
a[5248] = 544 
a[5249] = 2204 
a[4555] = 416 
a[4556] = 3376 
a[4557] = 52 
a[4558] = 2804 
a[4559] = 2112 
a[4560] = 1088 
a[4561] = 408 
a[4562] = 3352 
a[4563] = 3120 
a[4564] = 492 
a[4565] = 192 
a[4566] = 520 
a[4567] = 304 
a[4568] = 3220 
a[4569] = 1816 
a[4570] = 3756 
a[4571] = 3800 
a[4572] = 424 
a[4573] = 268 
a[4574] = 104 
a[4575] = 2048 
a[4576] = 2148 
a[4577] = 132 
a[4578] = 2880 
a[4579] = 2176 
a[4580] = 2440 
a[4581] = 3864 
a[4582] = 3524 
a[4583] = 3080 
a[4584] = 996 
a[5250] = 3944 
a[5251] = 3576 
a[5252] = 324 
a[5253] = 1912 
a[5254] = 84 
a[5255] = 3668 
a[5256] = 156 
a[5257] = 392 
a[5258] = 3992 
a[5259] = 1924 
a[5260] = 3156 
a[5261] = 1784 
a[5262] = 3752 
a[5263] = 3916 
a[5264] = 2864 
a[5265] = 2372 
a[5266] = 2036 
a[5267] = 564 
a[5268] = 2236 
a[5269] = 2540 
a[5270] = 236 
a[5271] = 3108 
a[5272] = 2340 
a[5273] = 2292 
a[5274] = 1060 
a[5275] = 36 
a[5276] = 3352 
a[4585] = 3136 
a[4586] = 3488 
a[4587] = 1772 
a[4588] = 3180 
a[4589] = 3696 
a[4590] = 3880 
a[4591] = 1668 
a[4592] = 1504 
a[4593] = 632 
a[4594] = 780 
a[4595] = 1988 
a[4596] = 2224 
a[4597] = 1296 
a[4598] = 3692 
a[4599] = 1436 
a[4600] = 512 
a[4601] = 848 
a[4602] = 2636 
a[4603] = 2336 
a[4604] = 2520 
a[4605] = 2732 
a[4606] = 376 
a[4607] = 660 
a[4608] = 2856 
a[4609] = 660 
a[4610] = 236 
a[4611] = 2696 
a[4612] = 1924 
a[4613] = 1160 
a[4614] = 1772 
a[4615] = 324 
a[4616] = 292 
a[4617] = 2660 
a[4618] = 2088 
a[4619] = 872 
a[4620] = 3756 
a[4621] = 1960 
a[4622] = 3944 
a[4623] = 2660 
a[4624] = 3992 
a[4625] = 716 
a[5277] = 1068 
a[5278] = 2480 
a[5279] = 3888 
a[5280] = 3264 
a[5281] = 3828 
a[5282] = 868 
a[5283] = 3580 
a[5284] = 3140 
a[5285] = 944 
a[5286] = 3240 
a[5287] = 700 
a[5288] = 2736 
a[5289] = 632 
a[5290] = 24 
a[5291] = 1884 
a[5292] = 2408 
a[5293] = 3768 
a[5294] = 3200 
a[5295] = 1264 
a[5296] = 3540 
a[5297] = 2636 
a[5298] = 3232 
a[5299] = 3176 
a[5300] = 1172 
a[5301] = 868 
a[5302] = 3688 
a[5303] = 912 
a[5304] = 560 
a[5305] = 740 
a[5306] = 2352 
a[5307] = 3908 
a[5308] = 1800 
a[5309] = 2232 
a[5310] = 3788 
a[5311] = 2464 
a[5312] = 3460 
a[4626] = 2052 
a[4627] = 3616 
a[4628] = 3412 
a[4629] = 1736 
a[4630] = 2452 
a[4631] = 3916 
a[4632] = 3988 
a[4633] = 1080 
a[4634] = 3656 
a[4635] = 2500 
a[4636] = 3804 
a[4637] = 24 
a[4638] = 3152 
a[4639] = 60 
a[4640] = 676 
a[4641] = 788 
a[4642] = 2752 
a[4643] = 2596 
a[4644] = 1944 
a[4645] = 1924 
a[4646] = 2912 
a[4647] = 2228 
a[4648] = 1984 
a[4649] = 992 
a[4650] = 500 
a[4651] = 1736 
a[4652] = 356 
a[4653] = 436 
a[4654] = 388 
a[5313] = 648 
a[5314] = 2036 
a[5315] = 2596 
a[5316] = 2992 
a[5317] = 2680 
a[5318] = 696 
a[5319] = 3132 
a[5320] = 712 
a[5321] = 712 
a[5322] = 2416 
a[5323] = 3116 
a[5324] = 472 
a[5325] = 1612 
a[5326] = 1780 
a[5327] = 1412 
a[5328] = 240 
a[5329] = 1004 
a[5330] = 580 
a[5331] = 1404 
a[5332] = 3272 
a[5333] = 260 
a[5334] = 3720 
a[5335] = 3828 
a[5336] = 2404 
a[5337] = 2064 
a[5338] = 1136 
a[5339] = 196 
a[5340] = 288 
a[5341] = 2324 
a[5342] = 2656 
a[5343] = 3744 
a[5344] = 2968 
a[5345] = 2092 
a[5346] = 3740 
a[5347] = 3360 
a[5348] = 2172 
a[4655] = 1748 
a[4656] = 2556 
a[4657] = 2432 
a[4658] = 1360 
a[4659] = 1960 
a[4660] = 1572 
a[4661] = 3804 
a[4662] = 3280 
a[4663] = 1552 
a[4664] = 2288 
a[4665] = 2928 
a[4666] = 1452 
a[4667] = 3492 
a[4668] = 2944 
a[4669] = 596 
a[4670] = 3548 
a[4671] = 1024 
a[4672] = 2784 
a[4673] = 3700 
a[4674] = 1020 
a[4675] = 720 
a[4676] = 3024 
a[4677] = 3924 
a[4678] = 348 
a[4679] = 1000 
a[4680] = 2316 
a[4681] = 844 
a[4682] = 136 
a[4683] = 72 
a[4684] = 2680 
a[4685] = 520 
a[4686] = 1816 
a[4687] = 2636 
a[4688] = 352 
a[4689] = 576 
a[4690] = 592 
a[4691] = 1916 
a[5349] = 428 
a[5350] = 3892 
a[5351] = 2880 
a[5352] = 2540 
a[5353] = 2304 
a[5354] = 3396 
a[5355] = 3004 
a[5356] = 3908 
a[5357] = 1168 
a[5358] = 408 
a[5359] = 1548 
a[5360] = 3576 
a[5361] = 2388 
a[5362] = 356 
a[5363] = 248 
a[5364] = 2644 
a[5365] = 68 
a[5366] = 68 
a[5367] = 1040 
a[5368] = 3532 
a[5369] = 1196 
a[5370] = 2636 
a[5371] = 3812 
a[5372] = 3516 
a[5373] = 2692 
a[5374] = 956 
a[4692] = 1780 
a[5375] = 3884 
a[4693] = 1272 
a[5376] = 2188 
a[4694] = 868 
a[5377] = 2096 
a[4695] = 60 
a[5378] = 644 
a[4696] = 1600 
a[5379] = 1760 
a[4697] = 2312 
a[5380] = 3924 
a[4698] = 3548 
a[5381] = 532 
a[4699] = 1944 
a[5382] = 632 
a[4700] = 308 
a[5383] = 2456 
a[4701] = 496 
a[5384] = 236 
a[4702] = 2960 
a[5385] = 1428 
a[4703] = 3088 
a[5386] = 1452 
a[4704] = 188 
a[5387] = 136 
a[4705] = 3972 
a[5388] = 4000 
a[4706] = 3800 
a[5389] = 3260 
a[4707] = 612 
a[5390] = 1676 
a[4708] = 1296 
a[5391] = 3568 
a[5392] = 3052 
a[5393] = 2024 
a[5394] = 3808 
a[5395] = 1688 
a[5396] = 3492 
a[5397] = 1280 
a[5398] = 128 
a[5399] = 3016 
a[5400] = 3876 
a[5401] = 164 
a[5402] = 232 
a[5403] = 792 
a[5404] = 2852 
a[5405] = 2588 
a[5406] = 2076 
a[5407] = 2440 
a[5408] = 680 
a[5409] = 2716 
a[5410] = 192 
a[5411] = 596 
a[5412] = 648 
a[5413] = 2228 
a[5414] = 3048 
a[5415] = 876 
a[5416] = 3648 
a[5417] = 1900 
a[4709] = 144 
a[4710] = 1604 
a[4711] = 3608 
a[4712] = 2388 
a[4713] = 1736 
a[4714] = 1080 
a[4715] = 2468 
a[4716] = 3656 
a[4717] = 2888 
a[4718] = 1100 
a[4719] = 4000 
a[4720] = 864 
a[4721] = 3092 
a[4722] = 3320 
a[4723] = 2640 
a[4724] = 356 
a[4725] = 180 
a[4726] = 2692 
a[4727] = 3356 
a[4728] = 3896 
a[4729] = 2232 
a[4730] = 1292 
a[4731] = 196 
a[4732] = 2720 
a[4733] = 248 
a[4734] = 684 
a[4735] = 308 
a[4736] = 1620 
a[4737] = 480 
a[5418] = 2412 
a[5419] = 3640 
a[5420] = 2564 
a[5421] = 1488 
a[5422] = 608 
a[5423] = 1608 
a[5424] = 916 
a[5425] = 1820 
a[5426] = 3288 
a[5427] = 400 
a[5428] = 3092 
a[5429] = 816 
a[5430] = 820 
a[5431] = 368 
a[5432] = 972 
a[5433] = 1044 
a[5434] = 1156 
a[5435] = 1224 
a[5436] = 3624 
a[5437] = 3224 
a[5438] = 3656 
a[5439] = 1704 
a[5440] = 3340 
a[5441] = 3844 
a[5442] = 2296 
a[5443] = 1388 
a[5444] = 2064 
a[5445] = 2744 
a[5446] = 3664 
a[5447] = 1704 
a[5448] = 636 
a[5449] = 2068 
a[5450] = 2748 
a[5451] = 3192 
a[5452] = 960 
a[5453] = 3348 
a[4738] = 912 
a[4739] = 2912 
a[4740] = 2024 
a[4741] = 3920 
a[4742] = 3920 
a[4743] = 404 
a[4744] = 1648 
a[4745] = 992 
a[4746] = 272 
a[4747] = 2704 
a[4748] = 1284 
a[4749] = 1364 
a[4750] = 104 
a[4751] = 3548 
a[4752] = 448 
a[4753] = 3416 
a[4754] = 2180 
a[4755] = 2204 
a[4756] = 1000 
a[4757] = 2276 
a[4758] = 1552 
a[4759] = 2296 
a[4760] = 1908 
a[4761] = 2840 
a[4762] = 2484 
a[4763] = 2032 
a[4764] = 488 
a[4765] = 3164 
a[4766] = 2332 
a[4767] = 3508 
a[5454] = 792 
a[5455] = 1868 
a[5456] = 1160 
a[5457] = 1480 
a[5458] = 3668 
a[5459] = 1652 
a[5460] = 3696 
a[5461] = 1888 
a[5462] = 2016 
a[5463] = 664 
a[5464] = 2924 
a[5465] = 572 
a[5466] = 1880 
a[5467] = 3952 
a[5468] = 1196 
a[5469] = 2940 
a[5470] = 1648 
a[5471] = 532 
a[5472] = 2776 
a[5473] = 1344 
a[5474] = 3320 
a[5475] = 2240 
a[4768] = 1044 
a[4769] = 648 
a[4770] = 2412 
a[4771] = 3060 
a[4772] = 560 
a[4773] = 3732 
a[4774] = 864 
a[4775] = 3608 
a[4776] = 720 
a[4777] = 1128 
a[4778] = 3712 
a[4779] = 3404 
a[4780] = 3896 
a[4781] = 3808 
a[4782] = 2944 
a[4783] = 1744 
a[4784] = 3220 
a[4785] = 1120 
a[4786] = 1352 
a[4787] = 1620 
a[4788] = 796 
a[4789] = 304 
a[4790] = 3908 
a[4791] = 2696 
a[4792] = 544 
a[4793] = 3792 
a[4794] = 720 
a[4795] = 1024 
a[4796] = 356 
a[4797] = 456 
a[4798] = 528 
a[4799] = 1392 
a[4800] = 2504 
a[4801] = 340 
a[4802] = 1852 
a[4803] = 464 
a[4804] = 68 
a[4805] = 116 
a[4806] = 1472 
a[5476] = 80 
a[5477] = 2980 
a[5478] = 1344 
a[5479] = 712 
a[5480] = 2448 
a[5481] = 84 
a[5482] = 1304 
a[5483] = 3400 
a[5484] = 836 
a[5485] = 3500 
a[5486] = 2668 
a[5487] = 1988 
a[5488] = 972 
a[5489] = 3740 
a[5490] = 1044 
a[5491] = 2072 
a[5492] = 1620 
a[5493] = 460 
a[5494] = 2728 
a[5495] = 1948 
a[5496] = 1024 
a[5497] = 2008 
a[5498] = 1892 
a[5499] = 2212 
a[5500] = 940 
a[5501] = 940 
a[5502] = 144 
a[5503] = 1116 
a[5504] = 2280 
a[5505] = 3460 
a[5506] = 3348 
a[5507] = 2352 
a[5508] = 2432 
a[5509] = 2096 
a[5510] = 464 
a[5511] = 872 
a[5512] = 2172 
a[5513] = 3172 
a[5514] = 1676 
a[5515] = 3000 
a[5516] = 2664 
a[5517] = 336 
a[4807] = 2188 
a[4808] = 1240 
a[4809] = 1176 
a[4810] = 1584 
a[4811] = 2536 
a[4812] = 976 
a[4813] = 520 
a[4814] = 272 
a[4815] = 1596 
a[4816] = 3040 
a[4817] = 3024 
a[4818] = 3208 
a[4819] = 1236 
a[4820] = 3324 
a[4821] = 516 
a[4822] = 3928 
a[4823] = 3860 
a[4824] = 304 
a[4825] = 2048 
a[4826] = 880 
a[4827] = 652 
a[4828] = 3904 
a[4829] = 2808 
a[4830] = 3448 
a[4831] = 2400 
a[4832] = 548 
a[4833] = 1292 
a[4834] = 2856 
a[4835] = 608 
a[4836] = 1404 
a[4837] = 320 
a[5518] = 2392 
a[5519] = 1036 
a[5520] = 1476 
a[5521] = 836 
a[5522] = 3100 
a[5523] = 3092 
a[5524] = 1288 
a[5525] = 1820 
a[5526] = 2440 
a[5527] = 2304 
a[5528] = 1232 
a[5529] = 324 
a[5530] = 508 
a[5531] = 3572 
a[5532] = 2664 
a[5533] = 648 
a[5534] = 2092 
a[5535] = 936 
a[5536] = 1508 
a[5537] = 1432 
a[5538] = 692 
a[5539] = 3932 
a[5540] = 928 
a[5541] = 1148 
a[5542] = 796 
a[5543] = 3096 
a[5544] = 312 
a[5545] = 3872 
a[5546] = 3496 
a[5547] = 376 
a[5548] = 204 
a[5549] = 3288 
a[5550] = 1408 
a[5551] = 1672 
a[5552] = 116 
a[4838] = 2788 
a[4839] = 44 
a[4840] = 1488 
a[4841] = 1772 
a[4842] = 2572 
a[4843] = 3868 
a[4844] = 2288 
a[4845] = 244 
a[4846] = 1456 
a[4847] = 2728 
a[4848] = 672 
a[4849] = 660 
a[4850] = 3960 
a[4851] = 3988 
a[4852] = 1168 
a[4853] = 1288 
a[4854] = 3840 
a[4855] = 2872 
a[4856] = 3328 
a[4857] = 2120 
a[4858] = 3520 
a[4859] = 3228 
a[4860] = 2328 
a[4861] = 368 
a[4862] = 3028 
a[4863] = 2872 
a[4864] = 1652 
a[4865] = 1880 
a[4866] = 3472 
a[4867] = 3048 
a[4868] = 3600 
a[4869] = 3664 
a[4870] = 492 
a[4871] = 2492 
a[4872] = 1428 
a[4873] = 464 
a[4874] = 2352 
a[4875] = 1116 
a[4876] = 2112 
a[4877] = 3800 
a[4878] = 3840 
a[4879] = 2776 
a[4880] = 1860 
a[5553] = 500 
a[5554] = 2164 
a[5555] = 1396 
a[5556] = 3724 
a[5557] = 596 
a[5558] = 1100 
a[5559] = 2356 
a[5560] = 2320 
a[5561] = 1604 
a[5562] = 1920 
a[5563] = 980 
a[5564] = 3652 
a[5565] = 4004 
a[5566] = 3316 
a[5567] = 1152 
a[5568] = 2840 
a[5569] = 1408 
a[5570] = 2484 
a[5571] = 3760 
a[5572] = 3960 
a[5573] = 680 
a[5574] = 256 
a[5575] = 1672 
a[5576] = 548 
a[5577] = 3748 
a[5578] = 2044 
a[5579] = 744 
a[5580] = 3028 
a[5581] = 3444 
a[5582] = 3816 
a[5583] = 548 
a[5584] = 1344 
a[5585] = 3384 
a[5586] = 1936 
a[5587] = 2468 
a[5588] = 1380 
a[4881] = 1200 
a[4882] = 2756 
a[4883] = 432 
a[4884] = 2480 
a[4885] = 3996 
a[4886] = 3296 
a[4887] = 3208 
a[4888] = 2112 
a[4889] = 216 
a[4890] = 3836 
a[4891] = 1840 
a[4892] = 576 
a[4893] = 2860 
a[4894] = 704 
a[4895] = 2224 
a[4896] = 2140 
a[4897] = 1580 
a[4898] = 2672 
a[4899] = 1732 
a[4900] = 1236 
a[4901] = 568 
a[4902] = 216 
a[4903] = 64 
a[4904] = 1024 
a[4905] = 2560 
a[4906] = 1176 
a[4907] = 3128 
a[4908] = 3764 
a[4909] = 2416 
a[4910] = 1896 
a[4911] = 1616 
a[4912] = 1016 
a[4913] = 2052 
a[4914] = 2040 
a[4915] = 896 
a[4916] = 2044 
a[4917] = 1332 
a[5589] = 3032 
a[5590] = 816 
a[5591] = 1104 
a[5592] = 2036 
a[5593] = 2732 
a[5594] = 3484 
a[5595] = 3088 
a[5596] = 136 
a[5597] = 2792 
a[5598] = 1640 
a[5599] = 2968 
a[5600] = 196 
a[5601] = 116 
a[5602] = 2724 
a[5603] = 1556 
a[5604] = 788 
a[5605] = 380 
a[5606] = 3220 
a[5607] = 1328 
a[5608] = 120 
a[5609] = 1256 
a[5610] = 3472 
a[5611] = 552 
a[5612] = 2100 
a[5613] = 692 
a[5614] = 1092 
a[5615] = 3440 
a[5616] = 1476 
a[5617] = 428 
a[5618] = 1900 
a[5619] = 2848 
a[5620] = 860 
a[5621] = 120 
a[5622] = 3944 
a[5623] = 2888 
a[4918] = 96 
a[4919] = 1556 
a[4920] = 1540 
a[4921] = 1336 
a[4922] = 3388 
a[4923] = 3520 
a[4924] = 188 
a[4925] = 1496 
a[4926] = 3144 
a[4927] = 2320 
a[4928] = 3068 
a[4929] = 3216 
a[4930] = 1452 
a[4931] = 1704 
a[4932] = 3776 
a[4933] = 3072 
a[4934] = 3168 
a[4935] = 796 
a[4936] = 3032 
a[4937] = 1744 
a[4938] = 1324 
a[4939] = 2788 
a[4940] = 1560 
a[4941] = 624 
a[4942] = 400 
a[4943] = 2568 
a[4944] = 76 
a[4945] = 2432 
a[4946] = 3456 
a[4947] = 2112 
a[4948] = 1164 
a[4949] = 956 
a[4950] = 1068 
a[4951] = 108 
a[4952] = 2284 
a[4953] = 1860 
a[4954] = 3620 
a[4955] = 3872 
a[4956] = 756 
a[4957] = 2756 
a[4958] = 3592 
a[4959] = 1224 
a[4960] = 1964 
a[4961] = 2444 
a[5624] = 2844 
a[5625] = 3420 
a[5626] = 3376 
