Threads starting...
a[4574] = 2596 
a[4575] = 340 
a[4576] = 156 
a[4577] = 1516 
a[4578] = 336 
a[4579] = 2732 
a[4580] = 2228 
a[4581] = 1820 
a[4582] = 160 
a[5577] = 3436 
a[4583] = 804 
a[5578] = 2132 
a[4584] = 1852 
a[5579] = 1408 
a[4585] = 2164 
a[5580] = 2704 
a[4586] = 3900 
a[5581] = 3148 
a[4587] = 1520 
a[5582] = 3212 
a[4588] = 2456 
a[5583] = 1288 
a[4589] = 236 
a[5584] = 1020 
a[4590] = 68 
a[5585] = 2396 
a[4591] = 3088 
a[5586] = 1880 
a[4592] = 1120 
a[5587] = 3400 
a[4593] = 764 
a[5588] = 2224 
a[4594] = 2352 
a[4595] = 3340 
a[4596] = 16 
a[4597] = 1732 
a[4598] = 2676 
a[4599] = 892 
a[4600] = 3072 
a[4601] = 460 
a[4602] = 572 
a[4603] = 1328 
a[4604] = 1852 
a[4605] = 568 
a[4606] = 1664 
a[4607] = 3412 
a[4608] = 2076 
a[4609] = 3400 
a[4610] = 2136 
a[4611] = 1704 
a[4612] = 2620 
a[4613] = 2288 
a[4614] = 2500 
a[4615] = 464 
a[4616] = 444 
a[4617] = 3800 
a[4618] = 3388 
a[4619] = 304 
a[4620] = 28 
a[4621] = 3448 
a[4622] = 792 
a[4623] = 1140 
a[4624] = 1616 
a[5589] = 2020 
a[4625] = 3136 
a[4626] = 1880 
a[4627] = 1624 
a[4628] = 860 
a[4629] = 1960 
a[4630] = 3916 
a[4631] = 1332 
a[4632] = 2412 
a[4633] = 480 
a[4634] = 60 
a[4635] = 1664 
a[4636] = 2448 
a[4637] = 3124 
a[4638] = 1068 
a[4639] = 516 
a[4640] = 2516 
a[4641] = 3196 
a[4642] = 2212 
a[4643] = 2540 
a[4644] = 2888 
a[4645] = 2112 
a[4646] = 404 
a[4647] = 3324 
a[4648] = 1904 
a[4649] = 3784 
a[4650] = 1028 
a[5590] = 2868 
a[5591] = 3560 
a[5592] = 1292 
a[5593] = 3380 
a[5594] = 1352 
a[5595] = 1988 
a[5596] = 1196 
a[5597] = 3316 
a[5598] = 1968 
a[5599] = 2300 
a[5600] = 988 
a[5601] = 2976 
a[5602] = 132 
a[5603] = 1412 
a[5604] = 1424 
a[5605] = 388 
a[5606] = 540 
a[5607] = 3600 
a[5608] = 1228 
a[5609] = 76 
a[5610] = 2408 
a[5611] = 3924 
a[5612] = 3216 
a[5613] = 1616 
a[5614] = 2612 
a[5615] = 1636 
a[5616] = 4004 
a[5617] = 484 
a[5618] = 2440 
a[5619] = 3632 
a[5620] = 3904 
a[5621] = 1300 
a[5622] = 3184 
a[5623] = 1192 
a[5624] = 2080 
a[4651] = 3332 
a[5625] = 528 
a[4652] = 3228 
a[5626] = 3172 
a[4653] = 1812 
a[5627] = 676 
a[5628] = 3840 
a[5629] = 2540 
a[5630] = 376 
a[5631] = 2228 
a[5632] = 2916 
a[5633] = 1912 
a[5634] = 3636 
a[5635] = 336 
a[5636] = 2292 
a[5637] = 1576 
a[5638] = 1336 
a[5639] = 3512 
a[5640] = 3052 
a[5641] = 3740 
a[5642] = 840 
a[5643] = 2264 
a[5644] = 1348 
a[5645] = 3444 
a[5646] = 1300 
a[5647] = 2752 
a[5648] = 1332 
a[5649] = 1140 
a[5650] = 2376 
a[5651] = 1228 
a[5652] = 2432 
a[5653] = 1556 
a[5654] = 2412 
a[5655] = 1912 
a[5656] = 3484 
a[5657] = 2984 
a[5658] = 2580 
a[5659] = 724 
a[5660] = 2928 
a[5661] = 360 
a[5662] = 2948 
a[5663] = 1836 
a[5664] = 2264 
a[5665] = 3984 
a[5666] = 3572 
a[5667] = 548 
a[5668] = 2960 
a[5669] = 904 
a[5670] = 1464 
a[5671] = 2008 
a[5672] = 2044 
a[5673] = 3704 
a[5674] = 1672 
a[5675] = 3384 
a[5676] = 3140 
a[5677] = 372 
a[5678] = 2128 
a[5679] = 1872 
a[5680] = 1508 
a[5681] = 1908 
a[5682] = 3096 
a[5683] = 3932 
a[5684] = 3456 
a[5685] = 2908 
a[5686] = 3248 
a[5687] = 340 
a[5688] = 3296 
a[5689] = 1820 
a[5690] = 1060 
a[5691] = 2216 
a[5692] = 3580 
a[5693] = 1408 
a[5694] = 1452 
a[5695] = 1836 
a[5696] = 1384 
a[5697] = 1020 
a[5698] = 3788 
a[5699] = 1744 
a[5700] = 3324 
a[5701] = 1244 
a[5702] = 1152 
a[5703] = 1360 
a[5704] = 2348 
a[5705] = 2816 
a[5706] = 2144 
a[5707] = 1480 
a[5708] = 3184 
a[5709] = 1672 
a[5710] = 756 
a[5711] = 684 
a[5712] = 3572 
a[5713] = 3844 
a[5714] = 2016 
a[5715] = 428 
a[5716] = 152 
a[5717] = 1256 
a[5718] = 764 
a[5719] = 848 
a[5720] = 480 
a[5721] = 1816 
a[5722] = 3056 
a[5723] = 52 
a[5724] = 3216 
a[5725] = 1912 
a[5726] = 3292 
a[5727] = 2000 
a[5728] = 332 
a[5729] = 3072 
a[5730] = 3736 
a[5731] = 3648 
a[5732] = 1716 
a[5733] = 884 
a[5734] = 2408 
a[5735] = 56 
a[5736] = 1100 
a[5737] = 1952 
a[5738] = 2936 
a[5739] = 1684 
a[5740] = 3616 
a[5741] = 3684 
a[5742] = 2360 
a[5743] = 592 
a[5744] = 928 
a[5745] = 1780 
a[5746] = 1012 
a[5747] = 1076 
a[5748] = 436 
a[5749] = 1768 
a[5750] = 1916 
a[5751] = 2316 
a[5752] = 984 
a[5753] = 2376 
a[5754] = 3772 
a[5755] = 192 
a[5756] = 280 
a[5757] = 3056 
a[5758] = 3592 
a[5759] = 2012 
a[5760] = 3528 
a[5761] = 732 
a[5762] = 1652 
a[5763] = 1236 
a[5764] = 3016 
a[5765] = 1460 
a[5766] = 2692 
a[5767] = 108 
a[5768] = 3404 
a[5769] = 1620 
a[5770] = 1788 
a[5771] = 3012 
a[5772] = 2708 
a[5773] = 1548 
a[5774] = 1004 
a[5775] = 3628 
a[5776] = 728 
a[5777] = 2012 
a[5778] = 2104 
a[5779] = 1160 
a[5780] = 1180 
a[5781] = 16 
a[5782] = 3468 
a[5783] = 3568 
a[5784] = 3792 
a[5785] = 640 
a[5786] = 1160 
a[5787] = 1472 
a[5788] = 3688 
a[5789] = 748 
a[5790] = 3476 
a[5791] = 3208 
a[5792] = 1472 
a[5793] = 2528 
a[5794] = 1844 
a[5795] = 480 
a[5796] = 3980 
a[5797] = 528 
a[5798] = 1988 
a[5799] = 784 
a[5800] = 3552 
a[5801] = 3768 
a[5802] = 1196 
a[5803] = 2252 
a[5804] = 2720 
a[5805] = 2196 
a[5806] = 1872 
a[5807] = 3440 
a[5808] = 1608 
a[5809] = 3972 
a[5810] = 2000 
a[5811] = 2780 
a[5812] = 1388 
a[5813] = 2872 
a[5814] = 2340 
a[5815] = 2580 
a[5816] = 3504 
a[5817] = 3496 
a[5818] = 44 
a[5819] = 596 
a[5820] = 1644 
a[5821] = 920 
a[5822] = 1204 
a[5823] = 516 
a[5824] = 3440 
a[5825] = 3044 
a[5826] = 988 
a[5827] = 820 
a[5828] = 3564 
a[5829] = 376 
a[5830] = 1596 
a[5831] = 516 
a[5832] = 1548 
a[5833] = 2784 
a[5834] = 2760 
a[5835] = 260 
a[5836] = 972 
a[5837] = 628 
a[5838] = 1100 
a[5839] = 2572 
a[5840] = 2000 
a[5841] = 3096 
a[5842] = 2756 
a[5843] = 3380 
a[5844] = 1960 
a[5845] = 2496 
a[5846] = 1952 
a[5847] = 2864 
a[5848] = 3392 
a[5849] = 3396 
a[5850] = 3452 
a[5851] = 1028 
a[5852] = 308 
a[5853] = 652 
a[5854] = 1536 
a[5855] = 1148 
a[5856] = 1096 
a[5857] = 3924 
a[5858] = 1960 
a[5859] = 2060 
a[5860] = 296 
a[5861] = 3548 
a[5862] = 2572 
a[5863] = 1836 
a[5864] = 3732 
a[5865] = 1324 
a[5866] = 3496 
a[5867] = 700 
a[5868] = 3352 
a[5869] = 588 
a[5870] = 672 
a[5871] = 1344 
a[5872] = 1084 
a[5873] = 3420 
a[5874] = 2124 
a[5875] = 444 
a[5876] = 3320 
a[5877] = 1476 
a[5878] = 3304 
a[5879] = 2704 
a[5880] = 864 
a[5881] = 156 
a[5882] = 3728 
a[5883] = 2572 
a[5884] = 2208 
a[5885] = 2664 
a[5886] = 3712 
a[5887] = 3296 
a[5888] = 2584 
a[5889] = 3072 
a[5890] = 1352 
a[5891] = 280 
a[5892] = 20 
a[5893] = 3916 
a[5894] = 3516 
a[5895] = 3748 
a[5896] = 2640 
a[5897] = 3004 
a[5898] = 1848 
a[5899] = 1988 
a[5900] = 992 
a[5901] = 3920 
a[5902] = 732 
a[5903] = 2072 
a[5904] = 744 
a[5905] = 260 
a[5906] = 2508 
a[5907] = 56 
a[5908] = 1728 
a[5909] = 3212 
a[5910] = 2752 
a[5911] = 3996 
a[5912] = 3364 
a[5913] = 3880 
a[5914] = 3968 
a[5915] = 2972 
a[5916] = 2540 
a[5917] = 1084 
a[5918] = 2264 
a[5919] = 2524 
a[5920] = 148 
a[5921] = 1016 
a[5922] = 2796 
a[5923] = 1572 
a[5924] = 924 
a[5925] = 3712 
a[5926] = 1312 
a[5927] = 964 
a[5928] = 2708 
a[5929] = 560 
a[5930] = 352 
a[5931] = 1100 
a[5932] = 472 
a[5933] = 2488 
a[5934] = 3164 
a[5935] = 2616 
a[5936] = 2740 
a[5937] = 3076 
a[5938] = 2664 
a[5939] = 460 
a[5940] = 3688 
a[5941] = 2820 
a[5942] = 1856 
a[5943] = 452 
a[5944] = 2692 
a[5945] = 1820 
a[5946] = 3420 
a[5947] = 1224 
a[5948] = 2896 
a[5949] = 1676 
a[5950] = 1148 
a[5951] = 444 
a[5952] = 2684 
a[5953] = 1344 
a[5954] = 2008 
a[5955] = 1008 
a[5956] = 1048 
a[5957] = 720 
a[5958] = 3372 
a[5959] = 3748 
a[5960] = 2680 
a[5961] = 3720 
a[5962] = 2252 
a[5963] = 3148 
a[5964] = 2200 
a[5965] = 1408 
a[5966] = 3164 
a[5967] = 2340 
a[5968] = 1884 
a[5969] = 1824 
a[5970] = 2792 
a[5971] = 1568 
a[5972] = 636 
a[5973] = 2052 
a[5974] = 2012 
a[5975] = 728 
a[5976] = 3864 
a[5977] = 2832 
a[5978] = 3356 
a[5979] = 2752 
a[5980] = 500 
a[5981] = 496 
a[5982] = 596 
a[5983] = 584 
a[5984] = 1836 
a[5985] = 2600 
a[5986] = 2992 
a[5987] = 2876 
a[5988] = 3312 
a[5989] = 2360 
a[5990] = 28 
a[5991] = 1988 
a[5992] = 3480 
a[4654] = 464 
a[4655] = 836 
a[4656] = 940 
a[4657] = 3748 
a[4658] = 3860 
a[4659] = 3200 
a[4660] = 1700 
a[4661] = 3772 
a[4662] = 524 
a[4663] = 1512 
a[4664] = 1652 
a[4665] = 580 
a[4666] = 3168 
a[4667] = 96 
a[4668] = 3696 
a[4669] = 232 
a[4670] = 2012 
a[4671] = 3616 
a[4672] = 828 
a[4673] = 1628 
a[4674] = 2148 
a[4675] = 3708 
a[4676] = 3732 
a[4677] = 2544 
a[4678] = 436 
a[4679] = 3040 
a[4680] = 3732 
a[4681] = 1456 
a[4682] = 2364 
a[4683] = 2952 
a[4684] = 3264 
a[4685] = 2824 
a[4686] = 1188 
a[4687] = 1604 
a[4688] = 3972 
a[5993] = 2272 
a[4689] = 1040 
a[5994] = 2536 
a[4690] = 2208 
a[5995] = 3080 
a[4691] = 3072 
a[5996] = 1080 
a[4692] = 2212 
a[5997] = 1692 
a[4693] = 132 
a[5998] = 1412 
a[4694] = 576 
a[5999] = 368 
a[4695] = 3860 
a[6000] = 916 
a[4696] = 704 
a[6001] = 1604 
a[4697] = 3736 
a[6002] = 1928 
a[4698] = 1356 
a[6003] = 2952 
a[4699] = 1804 
a[6004] = 3648 
a[4700] = 1368 
a[6005] = 1340 
a[4701] = 3360 
a[4702] = 2820 
a[4703] = 3600 
a[4704] = 980 
a[4705] = 2368 
a[4706] = 3300 
a[4707] = 2116 
a[4708] = 2312 
a[4709] = 1136 
a[4710] = 1148 
a[4711] = 2036 
a[4712] = 2588 
a[4713] = 912 
a[4714] = 980 
a[4715] = 3252 
a[4716] = 1136 
a[4717] = 3568 
a[4718] = 2256 
a[4719] = 1100 
a[4720] = 2012 
a[4721] = 456 
a[4722] = 164 
a[4723] = 216 
a[4724] = 584 
a[4725] = 732 
a[6006] = 3676 
a[4726] = 1476 
a[6007] = 912 
a[6008] = 168 
a[6009] = 3024 
a[6010] = 1064 
a[6011] = 2068 
a[6012] = 3512 
a[6013] = 1656 
a[6014] = 56 
a[6015] = 2748 
a[6016] = 248 
a[6017] = 3040 
a[6018] = 3028 
a[6019] = 960 
a[6020] = 2800 
a[6021] = 3048 
a[6022] = 348 
a[6023] = 3680 
a[6024] = 2720 
a[6025] = 284 
a[6026] = 2752 
a[6027] = 1200 
a[6028] = 3380 
a[6029] = 1564 
a[6030] = 1560 
a[6031] = 288 
a[6032] = 572 
a[6033] = 888 
a[6034] = 3236 
a[6035] = 212 
a[6036] = 2224 
a[6037] = 312 
a[6038] = 1120 
a[6039] = 3792 
a[6040] = 3328 
a[6041] = 2176 
a[6042] = 3260 
a[6043] = 240 
a[6044] = 1232 
a[6045] = 3308 
a[6046] = 392 
a[6047] = 1472 
a[6048] = 2344 
a[6049] = 3412 
a[4727] = 2688 
a[4728] = 1872 
a[4729] = 2824 
a[4730] = 1892 
a[4731] = 640 
a[4732] = 2180 
a[4733] = 704 
a[4734] = 232 
a[4735] = 560 
a[4736] = 472 
a[4737] = 936 
a[4738] = 76 
a[4739] = 2780 
a[4740] = 2064 
a[4741] = 2624 
a[4742] = 808 
a[4743] = 2052 
a[4744] = 3532 
a[4745] = 3192 
a[4746] = 1296 
a[4747] = 660 
a[4748] = 2752 
a[4749] = 3548 
a[6050] = 3836 
a[4750] = 3164 
a[6051] = 2544 
a[6052] = 3860 
a[6053] = 176 
a[6054] = 2220 
a[6055] = 2572 
a[6056] = 456 
a[6057] = 2372 
a[6058] = 3764 
a[6059] = 3828 
a[6060] = 1340 
a[6061] = 2728 
a[6062] = 1516 
a[6063] = 1904 
a[6064] = 3608 
a[6065] = 2152 
a[6066] = 3516 
a[6067] = 3232 
a[6068] = 2456 
a[6069] = 628 
a[6070] = 424 
a[6071] = 3184 
a[6072] = 208 
a[6073] = 3680 
a[6074] = 3420 
a[6075] = 1432 
a[6076] = 2980 
a[6077] = 1212 
a[6078] = 308 
a[6079] = 2724 
a[6080] = 616 
a[6081] = 136 
a[6082] = 1264 
a[6083] = 468 
a[6084] = 1712 
a[6085] = 884 
a[6086] = 440 
a[6087] = 2160 
a[6088] = 656 
a[6089] = 1604 
a[6090] = 3388 
a[6091] = 1988 
a[6092] = 324 
a[6093] = 900 
a[6094] = 1292 
a[6095] = 1336 
a[6096] = 3044 
a[6097] = 804 
a[6098] = 1968 
a[6099] = 2904 
a[6100] = 2832 
a[6101] = 2388 
a[6102] = 2080 
a[6103] = 3032 
a[6104] = 2060 
a[6105] = 2900 
a[6106] = 1868 
a[6107] = 1032 
a[6108] = 104 
a[6109] = 3576 
a[6110] = 3752 
a[6111] = 2120 
a[6112] = 1112 
a[4751] = 756 
a[4752] = 1404 
a[4753] = 3320 
a[4754] = 968 
a[4755] = 3388 
a[4756] = 1456 
a[4757] = 2436 
a[4758] = 2072 
a[4759] = 728 
a[4760] = 2664 
a[4761] = 1364 
a[4762] = 2768 
a[4763] = 2244 
a[4764] = 3472 
a[4765] = 404 
a[4766] = 2796 
a[4767] = 3936 
a[4768] = 1332 
a[4769] = 276 
a[4770] = 2708 
a[4771] = 796 
a[4772] = 2892 
a[4773] = 3512 
a[4774] = 252 
a[4775] = 3824 
a[4776] = 104 
a[4777] = 1540 
a[4778] = 480 
a[4779] = 2848 
a[4780] = 2488 
a[6113] = 2416 
a[6114] = 2580 
a[6115] = 2816 
a[6116] = 700 
a[6117] = 420 
a[6118] = 2380 
a[6119] = 2756 
a[6120] = 2020 
a[6121] = 3168 
a[6122] = 740 
a[6123] = 3744 
a[6124] = 1468 
a[6125] = 3432 
a[6126] = 1072 
a[6127] = 1916 
a[6128] = 228 
a[6129] = 3036 
a[6130] = 812 
a[6131] = 3056 
a[6132] = 2824 
a[6133] = 2884 
a[6134] = 3488 
a[6135] = 876 
a[6136] = 3188 
a[6137] = 2756 
a[6138] = 3308 
a[6139] = 3284 
a[6140] = 2324 
a[4781] = 3636 
a[6141] = 3052 
a[4782] = 3600 
a[6142] = 1400 
a[4783] = 3888 
a[6143] = 836 
a[4784] = 356 
a[6144] = 2868 
a[6145] = 1380 
a[6146] = 1056 
a[6147] = 968 
a[6148] = 1796 
a[6149] = 836 
a[6150] = 3720 
a[6151] = 1216 
a[6152] = 3996 
a[6153] = 1860 
a[6154] = 952 
a[6155] = 2868 
a[6156] = 1284 
a[6157] = 3428 
a[6158] = 776 
a[6159] = 1508 
a[6160] = 3864 
a[6161] = 1580 
a[6162] = 556 
a[6163] = 2680 
a[6164] = 1864 
a[6165] = 36 
a[6166] = 3548 
a[6167] = 1044 
a[6168] = 196 
a[6169] = 2848 
a[4785] = 1968 
a[6170] = 1732 
a[6171] = 2512 
a[4786] = 3268 
a[6172] = 3304 
a[4787] = 1804 
a[6173] = 532 
a[4788] = 1804 
a[6174] = 752 
a[4789] = 2740 
a[6175] = 3572 
a[4790] = 3932 
a[6176] = 1904 
a[4791] = 460 
a[6177] = 1800 
a[4792] = 100 
a[6178] = 536 
a[4793] = 2696 
a[4794] = 2696 
a[4795] = 972 
a[4796] = 3092 
a[4797] = 2896 
a[4798] = 900 
a[4799] = 1824 
a[4800] = 572 
a[4801] = 3604 
a[4802] = 20 
a[4803] = 3456 
a[4804] = 516 
a[4805] = 264 
a[4806] = 684 
a[4807] = 612 
a[4808] = 3208 
a[4809] = 1156 
a[4810] = 860 
a[4811] = 1688 
a[4812] = 2192 
a[4813] = 1860 
a[4814] = 2976 
a[4815] = 2540 
a[4816] = 3820 
a[6179] = 1100 
a[6180] = 2628 
a[6181] = 1656 
a[6182] = 2308 
a[6183] = 24 
a[6184] = 3508 
a[6185] = 664 
a[6186] = 2884 
a[6187] = 784 
a[6188] = 84 
a[6189] = 3652 
a[6190] = 2284 
a[6191] = 1348 
a[6192] = 2632 
a[6193] = 240 
a[6194] = 20 
a[6195] = 1900 
a[6196] = 1680 
a[6197] = 968 
a[6198] = 344 
a[6199] = 1868 
a[6200] = 1216 
a[6201] = 2068 
a[6202] = 1780 
a[4817] = 3648 
a[6203] = 1920 
a[6204] = 4000 
a[4818] = 1748 
a[6205] = 2524 
a[4819] = 3028 
a[6206] = 1488 
a[4820] = 2380 
a[6207] = 3308 
a[4821] = 1672 
a[6208] = 1724 
a[6209] = 3424 
a[6210] = 400 
a[6211] = 344 
a[6212] = 1072 
a[6213] = 112 
a[6214] = 1772 
a[6215] = 1980 
a[6216] = 768 
a[6217] = 648 
a[6218] = 2756 
a[6219] = 2252 
a[6220] = 1704 
a[6221] = 2444 
a[6222] = 3592 
a[6223] = 328 
a[6224] = 2676 
a[6225] = 1012 
a[6226] = 2220 
a[6227] = 1756 
a[6228] = 1972 
a[6229] = 2560 
a[6230] = 3616 
a[6231] = 3180 
a[6232] = 2028 
a[4822] = 888 
a[6233] = 2800 
a[4823] = 3880 
a[6234] = 1096 
a[4824] = 360 
a[6235] = 2024 
a[4825] = 988 
a[6236] = 1316 
a[4826] = 844 
a[6237] = 3984 
a[4827] = 852 
a[6238] = 1324 
a[4828] = 1284 
a[6239] = 444 
a[4829] = 3148 
a[6240] = 808 
a[4830] = 76 
a[6241] = 3124 
a[4831] = 1848 
a[6242] = 2188 
a[4832] = 2744 
a[6243] = 3280 
a[6244] = 3228 
a[6245] = 3952 
a[6246] = 1252 
a[6247] = 3988 
a[6248] = 596 
a[6249] = 4000 
a[6250] = 3640 
a[6251] = 2292 
a[6252] = 3844 
a[6253] = 3224 
a[6254] = 20 
a[6255] = 2516 
a[6256] = 228 
a[6257] = 3644 
a[6258] = 1672 
a[6259] = 3600 
a[6260] = 2196 
a[6261] = 1284 
a[6262] = 2776 
a[6263] = 1624 
a[6264] = 76 
a[6265] = 1272 
a[6266] = 3640 
a[6267] = 2792 
a[6268] = 2656 
a[4833] = 92 
a[6269] = 2364 
a[4834] = 2704 
a[6270] = 636 
a[4835] = 660 
a[6271] = 3456 
a[4836] = 348 
a[6272] = 1484 
a[4837] = 3380 
a[6273] = 2820 
a[4838] = 2672 
a[6274] = 2728 
a[4839] = 956 
a[6275] = 2112 
a[4840] = 1936 
a[6276] = 2764 
a[4841] = 3524 
a[6277] = 1380 
a[6278] = 3504 
a[6279] = 760 
a[6280] = 2780 
a[6281] = 3136 
a[6282] = 452 
a[6283] = 2620 
a[6284] = 2356 
a[6285] = 468 
a[6286] = 2536 
a[6287] = 3984 
a[6288] = 104 
a[6289] = 200 
a[6290] = 3580 
a[6291] = 3700 
a[6292] = 1476 
a[6293] = 3756 
a[6294] = 1316 
a[6295] = 2952 
a[6296] = 2428 
a[6297] = 2360 
a[6298] = 3148 
a[6299] = 1076 
a[6300] = 2124 
a[6301] = 3776 
a[6302] = 1932 
a[4842] = 2640 
a[6303] = 3600 
a[4843] = 120 
a[6304] = 2588 
a[4844] = 1380 
a[6305] = 2060 
a[4845] = 3016 
a[6306] = 3116 
a[4846] = 64 
a[6307] = 2756 
a[4847] = 2600 
a[6308] = 3432 
a[4848] = 2656 
a[6309] = 2612 
a[4849] = 1804 
a[6310] = 3508 
a[4850] = 3028 
a[6311] = 2204 
a[4851] = 2440 
a[6312] = 1740 
a[4852] = 3468 
a[6313] = 3956 
a[4853] = 3912 
a[6314] = 2224 
a[4854] = 3720 
a[6315] = 1496 
a[4855] = 1232 
a[6316] = 1824 
a[4856] = 892 
a[6317] = 752 
a[4857] = 1968 
a[6318] = 1476 
a[4858] = 3484 
a[6319] = 1920 
a[4859] = 3576 
a[6320] = 948 
a[4860] = 1108 
a[6321] = 2456 
a[4861] = 3556 
a[6322] = 3020 
a[4862] = 1416 
a[6323] = 3824 
a[4863] = 1252 
a[6324] = 3612 
a[4864] = 3640 
a[6325] = 328 
a[4865] = 1520 
a[6326] = 180 
a[4866] = 3312 
a[6327] = 2032 
a[4867] = 1388 
a[6328] = 88 
a[4868] = 896 
a[6329] = 3320 
a[4869] = 1976 
a[6330] = 508 
a[4870] = 2340 
a[6331] = 2208 
a[4871] = 232 
a[6332] = 496 
a[4872] = 1492 
a[6333] = 2432 
a[4873] = 2380 
a[6334] = 3208 
a[4874] = 348 
a[6335] = 488 
a[4875] = 272 
a[6336] = 484 
a[4876] = 2796 
a[6337] = 2316 
a[4877] = 404 
a[6338] = 3236 
a[4878] = 276 
a[6339] = 1316 
a[4879] = 1448 
a[6340] = 920 
a[4880] = 3608 
a[6341] = 2736 
a[4881] = 3296 
a[6342] = 3512 
a[4882] = 1288 
a[6343] = 64 
a[4883] = 3068 
a[6344] = 92 
a[4884] = 3200 
a[6345] = 1732 
a[4885] = 2408 
a[6346] = 1552 
a[4886] = 1700 
a[6347] = 1908 
a[4887] = 1492 
a[6348] = 3884 
a[4888] = 368 
a[6349] = 428 
a[4889] = 1180 
a[6350] = 1228 
a[4890] = 1060 
a[4891] = 2876 
a[4892] = 728 
a[4893] = 3876 
a[4894] = 120 
a[4895] = 1768 
a[4896] = 1392 
a[4897] = 3424 
a[4898] = 3148 
a[4899] = 3688 
a[4900] = 2800 
a[4901] = 2888 
a[4902] = 3912 
a[4903] = 1696 
a[4904] = 2668 
a[4905] = 1660 
a[4906] = 1960 
a[4907] = 1460 
a[4908] = 3464 
a[4909] = 2228 
a[4910] = 308 
a[4911] = 3064 
a[4912] = 1520 
a[4913] = 1588 
a[4914] = 2128 
a[4915] = 2120 
a[4916] = 1396 
a[4917] = 1228 
a[6351] = 824 
a[4918] = 3608 
a[6352] = 284 
a[4919] = 3168 
a[6353] = 240 
a[4920] = 2400 
a[6354] = 2052 
a[4921] = 2068 
a[6355] = 3888 
a[4922] = 2036 
a[6356] = 1972 
a[4923] = 528 
a[6357] = 2224 
a[4924] = 1940 
a[6358] = 1912 
a[4925] = 3560 
a[6359] = 3460 
a[4926] = 2288 
a[6360] = 2944 
a[4927] = 3324 
a[6361] = 2412 
a[4928] = 384 
a[6362] = 3068 
a[4929] = 2840 
a[6363] = 3432 
a[4930] = 3004 
a[6364] = 2244 
a[4931] = 3180 
a[6365] = 2272 
a[4932] = 1720 
a[6366] = 1320 
a[4933] = 316 
a[6367] = 2720 
a[4934] = 868 
a[6368] = 1988 
a[4935] = 384 
a[6369] = 548 
a[4936] = 1972 
a[6370] = 1436 
a[4937] = 228 
a[6371] = 2904 
a[4938] = 1836 
a[6372] = 688 
a[4939] = 1428 
a[6373] = 944 
a[4940] = 3860 
a[4941] = 3544 
a[4942] = 488 
a[4943] = 2780 
a[4944] = 2532 
a[4945] = 16 
a[4946] = 2300 
a[4947] = 3920 
a[4948] = 1236 
a[4949] = 1900 
a[4950] = 3080 
a[4951] = 1040 
a[4952] = 3964 
a[4953] = 1112 
a[4954] = 2968 
a[4955] = 3304 
a[4956] = 2072 
a[4957] = 1252 
a[4958] = 2620 
a[4959] = 2448 
a[4960] = 84 
a[4961] = 3024 
a[4962] = 1620 
a[4963] = 3204 
a[4964] = 740 
a[4965] = 3888 
a[4966] = 988 
a[4967] = 2704 
a[4968] = 1520 
a[4969] = 224 
a[4970] = 1536 
a[4971] = 2780 
a[4972] = 3760 
a[4973] = 3424 
a[4974] = 1552 
a[4975] = 2284 
a[4976] = 840 
a[4977] = 3844 
a[4978] = 2200 
a[4979] = 3476 
a[4980] = 3148 
a[4981] = 2680 
a[4982] = 508 
a[4983] = 512 
a[4984] = 1192 
a[4985] = 3472 
a[4986] = 3808 
a[4987] = 3256 
a[4988] = 2124 
a[4989] = 3828 
a[4990] = 1700 
a[4991] = 3608 
a[4992] = 252 
a[4993] = 720 
a[4994] = 2804 
a[4995] = 984 
a[6374] = 368 
a[4996] = 604 
a[6375] = 772 
a[4997] = 3788 
a[6376] = 76 
a[4998] = 1092 
a[6377] = 1912 
a[4999] = 3524 
a[6378] = 84 
a[5000] = 4004 
a[6379] = 3952 
a[5001] = 28 
a[6380] = 3744 
a[5002] = 2296 
a[6381] = 1304 
a[5003] = 1168 
a[6382] = 2180 
a[5004] = 3444 
a[6383] = 20 
a[5005] = 1248 
a[6384] = 2948 
a[5006] = 3444 
a[6385] = 224 
a[5007] = 276 
a[6386] = 3904 
a[5008] = 2492 
a[6387] = 2320 
a[5009] = 3044 
a[6388] = 3848 
a[5010] = 1152 
a[6389] = 1808 
a[5011] = 1632 
a[6390] = 3180 
a[5012] = 1720 
a[6391] = 2784 
a[5013] = 1656 
a[6392] = 1624 
a[5014] = 3544 
a[6393] = 2244 
a[5015] = 2904 
a[6394] = 3616 
a[5016] = 2528 
a[6395] = 3860 
a[5017] = 3344 
a[6396] = 508 
a[5018] = 2156 
a[6397] = 932 
a[5019] = 2052 
a[6398] = 3984 
a[5020] = 572 
a[6399] = 2488 
a[5021] = 3848 
a[6400] = 2880 
a[5022] = 1652 
a[6401] = 1412 
a[5023] = 816 
a[6402] = 2792 
a[5024] = 1968 
a[6403] = 3560 
a[5025] = 448 
a[6404] = 3756 
a[5026] = 3204 
a[6405] = 560 
a[6406] = 1736 
a[6407] = 1232 
a[6408] = 2468 
a[6409] = 1812 
a[6410] = 2588 
a[6411] = 2204 
a[6412] = 516 
a[6413] = 760 
a[6414] = 2216 
a[6415] = 864 
a[6416] = 2384 
a[6417] = 3520 
a[6418] = 584 
a[6419] = 3632 
a[6420] = 2732 
a[6421] = 3760 
a[6422] = 2408 
a[6423] = 348 
